state,county,date,sex,age,caseState,count
7,7232,54,0,3,0,1
7,7233,54,1,3,0,1
7,7235,54,0,2,0,1
7,7235,54,1,3,0,1
7,7235,54,0,3,0,1
7,7312,54,1,2,0,1
7,7312,54,1,3,0,3
7,7312,54,0,3,0,1
7,7312,54,1,4,0,2
7,7315,54,1,2,0,3
7,7315,54,0,2,0,5
7,7315,54,1,3,0,3
7,7315,54,0,3,0,1
7,7315,54,1,4,0,1
7,7315,54,1,5,0,1
7,7315,54,0,5,0,1
7,7315,54,1,6,0,1
7,7317,54,0,2,0,1
7,7317,54,1,3,0,1
7,7319,54,0,2,0,1
7,7319,54,1,3,0,1
7,7319,54,0,3,0,2
7,7319,54,0,4,0,2
7,7331,54,0,3,0,6
7,7331,54,1,4,0,1
7,7332,54,0,3,0,3
7,7332,54,1,4,0,1
7,7332,54,1,4,1,1
7,7332,54,1,5,0,1
7,7332,54,1,5,1,1
7,7332,54,0,5,0,1
7,7333,54,1,2,0,1
7,7333,54,0,2,0,2
7,7333,54,1,3,0,7
7,7333,54,0,3,0,2
7,7334,54,1,3,0,1
7,7334,54,1,4,0,1
7,7335,54,0,1,0,1
7,7335,54,1,3,0,3
7,7335,54,0,3,0,3
7,7335,54,1,4,0,1
7,7335,54,0,4,0,1
7,7336,54,1,3,0,2
7,7336,54,1,4,0,1
7,7339,54,1,2,0,1
7,7339,54,1,3,0,1
7,7339,54,0,3,0,1
7,7340,54,1,2,0,1
7,7340,54,0,2,0,2
7,7340,54,1,3,0,1
8,8111,54,1,2,0,4
8,8111,54,0,2,0,1
8,8111,54,1,3,0,3
8,8111,54,1,3,0,1
8,8111,54,1,3,1,1
8,8111,54,0,3,0,3
8,8111,54,1,4,0,2
8,8111,54,0,4,0,3
8,8115,54,1,2,0,2
8,8115,54,0,2,0,4
8,8115,54,1,3,0,7
8,8115,54,0,3,0,11
8,8115,54,1,4,0,1
8,8115,54,0,4,0,1
8,8116,54,1,2,0,5
8,8116,54,0,2,0,6
8,8116,54,1,3,0,9
8,8116,54,0,3,0,13
8,8116,54,1,4,0,9
8,8116,54,1,4,0,1
8,8116,54,1,4,1,1
8,8116,54,0,4,0,5
8,8117,54,0,2,0,1
8,8117,54,1,3,0,2
8,8117,54,1,4,0,1
8,8117,54,0,4,0,1
8,8118,54,1,2,0,2
8,8118,54,0,2,0,2
8,8118,54,1,3,0,1
8,8118,54,0,3,0,1
8,8118,54,1,4,0,1
8,8118,54,0,4,0,1
8,8118,54,0,5,0,2
8,8118,54,0,5,1,2
8,8119,54,1,1,0,1
8,8119,54,1,2,0,3
8,8119,54,0,2,0,3
8,8119,54,1,3,0,2
8,8119,54,0,3,0,2
8,8121,54,1,1,0,1
8,8121,54,0,2,0,2
8,8121,54,1,3,0,3
8,8121,54,0,3,0,7
8,8121,54,1,4,0,1
8,8121,54,0,4,0,1
8,8121,54,1,5,0,1
8,8125,54,1,1,0,1
8,8125,54,1,2,0,2
8,8125,54,0,2,0,3
8,8125,54,1,3,0,6
8,8125,54,0,3,0,10
8,8125,54,1,4,0,4
8,8125,54,0,4,0,3
8,8125,54,1,5,0,1
8,8125,54,0,5,0,2
8,8126,54,1,2,0,5
8,8126,54,0,2,0,3
8,8126,54,1,3,0,6
8,8126,54,0,3,0,6
8,8126,54,1,4,0,3
8,8126,54,0,4,0,2
8,8127,54,1,2,0,3
8,8127,54,0,2,0,1
8,8127,54,1,3,0,3
8,8127,54,0,3,0,5
8,8127,54,1,4,0,2
8,8127,54,0,4,0,2
8,8127,54,0,5,0,1
8,8128,54,1,4,0,1
8,8135,54,1,1,0,1
8,8135,54,0,1,0,1
8,8135,54,1,2,0,1
8,8135,54,0,2,0,1
8,8135,54,0,3,0,4
8,8135,54,0,4,0,2
8,8135,54,1,5,0,1
8,8136,54,1,1,0,1
8,8136,54,0,1,0,1
8,8136,54,0,2,0,2
8,8136,54,1,3,0,5
8,8136,54,0,3,0,3
8,8136,54,1,4,0,1
8,8136,54,0,4,0,1
8,8136,54,1,5,0,1
8,8211,54,1,2,0,1
8,8211,54,0,2,0,1
8,8211,54,1,3,0,1
8,8211,54,1,4,0,1
8,8211,54,0,4,0,3
8,8211,54,0,5,0,1
8,8212,54,1,2,0,5
8,8212,54,0,2,0,3
8,8212,54,1,3,0,1
8,8212,54,0,3,0,2
8,8212,54,0,4,0,1
8,8215,54,1,2,0,7
8,8215,54,0,2,0,2
8,8215,54,1,3,0,4
8,8215,54,0,3,0,3
8,8215,54,1,4,0,1
8,8215,54,0,4,0,1
8,8216,54,0,1,0,1
8,8216,54,1,2,0,6
8,8216,54,0,2,0,6
8,8216,54,1,3,0,9
8,8216,54,0,3,0,10
8,8216,54,1,4,0,6
8,8216,54,0,4,0,1
8,8216,54,0,4,1,1
8,8216,54,0,4,0,5
8,8216,54,1,5,0,2
8,8221,54,1,2,0,6
8,8221,54,0,2,0,6
8,8221,54,1,3,0,2
8,8221,54,0,4,0,1
8,8221,54,0,6,0,1
8,8222,54,1,3,0,1
8,8222,54,0,4,0,1
8,8225,54,0,2,0,2
8,8225,54,1,4,0,2
8,8226,54,1,2,0,3
8,8226,54,0,2,0,5
8,8226,54,1,3,0,6
8,8226,54,0,3,0,6
8,8226,54,0,4,0,6
8,8226,54,1,5,0,1
8,8226,54,1,5,0,1
8,8226,54,1,5,1,1
8,8235,54,1,0,0,1
8,8235,54,1,2,0,4
8,8235,54,0,2,0,3
8,8235,54,1,3,0,1
8,8235,54,0,3,0,4
8,8235,54,0,3,0,1
8,8235,54,0,3,1,1
8,8235,54,1,4,0,2
8,8235,54,0,4,0,2
8,8237,54,1,2,0,4
8,8237,54,0,2,0,3
8,8237,54,1,3,0,9
8,8237,54,0,3,0,8
8,8237,54,1,4,0,3
8,8237,54,0,4,0,1
8,8311,54,0,1,0,1
8,8311,54,0,2,0,1
8,8311,54,1,3,0,2
8,8311,54,0,3,0,2
8,8311,54,1,4,0,1
8,8311,54,1,4,1,1
8,8311,54,0,4,0,2
8,8311,54,0,4,0,1
8,8311,54,0,4,1,1
8,8311,54,1,5,0,1
8,8311,54,0,5,0,1
8,8315,54,1,3,0,3
8,8315,54,0,3,0,1
8,8315,54,1,4,0,1
8,8315,54,0,4,0,1
8,8315,54,1,5,0,1
8,8315,54,0,5,0,3
8,8316,54,1,3,0,1
8,8317,54,0,2,0,4
8,8317,54,1,3,0,7
8,8317,54,0,3,0,3
8,8317,54,1,4,0,4
8,8317,54,0,4,0,5
8,8317,54,0,4,0,1
8,8317,54,0,4,1,1
8,8317,54,1,5,0,1
8,8317,54,1,5,1,1
8,8317,54,1,5,0,2
8,8326,54,0,2,0,1
8,8326,54,1,4,0,1
8,8327,54,0,2,0,2
8,8327,54,1,3,0,1
8,8335,54,1,3,0,1
8,8336,54,1,2,0,2
8,8336,54,1,3,0,6
8,8336,54,0,3,0,3
8,8336,54,0,4,0,1
8,8337,54,1,4,0,1
8,8337,54,0,4,0,1
8,8415,54,1,3,0,1
8,8415,54,1,3,1,1
8,8415,54,1,3,0,2
8,8415,54,0,3,0,1
8,8415,54,1,4,0,2
8,8415,54,0,4,0,1
8,8415,54,1,5,0,1
8,8416,54,1,2,0,1
8,8416,54,0,2,0,2
8,8416,54,0,3,0,1
8,8416,54,0,4,0,1
8,8416,54,1,5,0,1
8,8416,54,1,5,1,1
8,8417,54,1,1,0,1
8,8417,54,0,1,0,1
8,8417,54,1,2,0,2
8,8417,54,0,2,0,1
8,8417,54,1,3,0,5
8,8417,54,0,3,0,2
8,8417,54,1,4,0,3
8,8417,54,0,4,0,1
8,8417,54,1,5,0,1
8,8417,54,1,5,1,1
8,8421,54,0,1,0,1
8,8421,54,1,3,0,1
8,8421,54,0,3,0,1
8,8421,54,0,4,0,1
8,8425,54,0,3,0,1
8,8425,54,0,5,0,1
8,8426,54,1,0,0,1
8,8426,54,1,2,0,1
8,8426,54,0,2,0,3
8,8426,54,1,3,0,7
8,8426,54,0,3,0,2
8,8426,54,1,4,0,2
8,8426,54,0,4,0,2
8,8426,54,1,5,0,1
8,8437,54,1,3,0,2
8,8437,54,0,3,0,1
9,9162,54,0,1,0,1
9,9162,54,1,2,0,14
9,9162,54,0,2,0,12
9,9162,54,1,3,0,31
9,9162,54,0,3,0,15
9,9162,54,1,4,0,6
9,9162,54,1,4,0,1
9,9162,54,1,4,1,1
9,9162,54,0,4,0,5
9,9162,54,1,5,0,1
9,9163,54,1,1,0,1
9,9163,54,1,2,0,4
9,9163,54,0,2,0,2
9,9163,54,1,3,0,7
9,9163,54,0,3,0,2
9,9163,54,1,4,0,2
9,9163,54,0,5,0,1
9,9163,54,0,5,1,1
9,9171,54,1,3,0,3
9,9171,54,0,3,0,2
9,9171,54,1,4,0,2
9,9174,54,1,3,0,1
9,9174,54,0,3,0,2
9,9175,54,1,0,0,1
9,9175,54,1,2,0,1
9,9175,54,0,2,0,2
9,9175,54,1,3,0,2
9,9175,54,0,3,0,1
9,9175,54,0,4,0,1
9,9176,54,1,3,0,1
9,9176,54,0,3,0,1
9,9177,54,1,1,0,1
9,9177,54,1,2,0,4
9,9177,54,0,2,0,5
9,9177,54,1,3,0,7
9,9177,54,2,3,0,1
9,9177,54,0,3,0,5
9,9177,54,2,4,0,1
9,9177,54,0,4,0,1
9,9178,54,1,3,0,7
9,9178,54,0,3,0,4
9,9178,54,1,4,0,3
9,9178,54,0,4,0,2
9,9179,54,1,2,0,2
9,9179,54,1,3,0,5
9,9179,54,0,3,0,2
9,9179,54,1,4,0,1
9,9179,54,1,5,0,1
9,9180,54,1,2,0,1
9,9180,54,0,2,0,1
9,9180,54,1,3,0,1
9,9180,54,0,3,0,1
9,9180,54,1,4,0,1
9,9180,54,1,5,0,1
9,9180,54,0,5,0,1
9,9181,54,1,3,0,2
9,9181,54,1,4,0,2
9,9182,54,1,1,0,1
9,9182,54,1,2,0,2
9,9182,54,0,2,0,1
9,9182,54,1,3,0,9
9,9182,54,0,3,0,10
9,9182,54,1,4,0,4
9,9182,54,0,4,0,1
9,9183,54,1,3,0,2
9,9183,54,0,3,0,1
9,9183,54,0,4,0,1
9,9183,54,0,5,0,1
9,9184,54,0,1,0,1
9,9184,54,1,2,0,3
9,9184,54,0,2,0,3
9,9184,54,1,3,0,4
9,9184,54,0,3,0,5
9,9184,54,1,4,0,2
9,9186,54,1,2,0,1
9,9186,54,0,2,0,1
9,9186,54,1,3,0,1
9,9187,54,1,1,0,1
9,9187,54,1,2,0,6
9,9187,54,0,2,0,7
9,9187,54,1,3,0,7
9,9187,54,0,3,0,11
9,9187,54,1,4,0,6
9,9187,54,0,4,0,3
9,9187,54,1,5,0,1
9,9187,54,0,5,0,1
9,9188,54,1,0,0,1
9,9188,54,1,2,0,1
9,9188,54,0,2,0,2
9,9188,54,1,3,0,2
9,9188,54,0,3,0,3
9,9188,54,1,4,0,2
9,9188,54,0,4,0,2
9,9189,54,1,2,0,1
9,9189,54,0,2,0,2
9,9189,54,1,3,0,3
9,9189,54,0,3,0,1
9,9189,54,1,4,0,1
9,9189,54,0,4,0,1
9,9190,54,1,2,0,1
9,9190,54,0,2,0,1
9,9190,54,1,3,0,2
9,9190,54,0,3,0,2
9,9190,54,0,4,0,1
9,9190,54,1,5,0,1
9,9261,54,1,2,0,1
9,9261,54,1,3,0,4
9,9261,54,0,3,0,1
9,9263,54,1,3,0,1
9,9263,54,0,3,0,1
9,9263,54,0,4,0,1
9,9271,54,1,2,0,3
9,9271,54,1,3,0,2
9,9271,54,0,4,0,1
9,9271,54,1,5,0,1
9,9271,54,1,5,1,1
9,9272,54,1,2,0,1
9,9272,54,1,3,0,2
9,9272,54,0,3,0,1
9,9272,54,0,4,0,1
9,9272,54,0,5,0,1
9,9272,54,0,5,1,1
9,9273,54,1,2,0,3
9,9273,54,1,3,0,2
9,9273,54,0,3,0,1
9,9273,54,1,4,0,1
9,9273,54,0,4,0,1
9,9274,54,0,2,0,5
9,9274,54,1,3,0,4
9,9274,54,0,3,0,4
9,9274,54,0,4,0,2
9,9274,54,0,5,0,1
9,9277,54,1,1,0,1
9,9277,54,0,1,0,1
9,9277,54,1,2,0,1
9,9277,54,1,3,0,3
9,9277,54,0,3,0,3
9,9277,54,0,4,0,2
9,9277,54,1,5,0,1
9,9278,54,1,3,0,1
9,9278,54,0,3,0,3
9,9278,54,1,4,0,1
9,9278,54,1,4,0,1
9,9278,54,1,4,1,1
9,9278,54,0,4,0,1
9,9279,54,1,1,0,1
9,9279,54,0,5,0,1
9,9361,54,1,3,0,1
9,9361,54,0,3,0,1
9,9362,54,1,0,0,1
9,9362,54,0,0,0,1
9,9362,54,0,2,0,5
9,9362,54,1,3,0,1
9,9362,54,0,3,0,1
9,9371,54,1,3,0,1
9,9371,54,1,4,0,1
9,9371,54,1,4,1,1
9,9371,54,0,4,0,1
9,9372,54,1,3,0,4
9,9372,54,0,3,0,2
9,9372,54,1,4,0,2
9,9372,54,0,4,0,2
9,9373,54,1,2,0,1
9,9373,54,1,3,0,2
9,9373,54,0,3,0,1
9,9373,54,1,5,0,1
9,9374,54,0,2,0,1
9,9374,54,1,3,0,2
9,9374,54,1,5,0,1
9,9375,54,1,2,0,1
9,9375,54,1,3,0,5
9,9375,54,0,3,0,2
9,9375,54,1,5,0,1
9,9377,54,1,2,0,1
9,9377,54,1,3,0,1
9,9377,54,0,3,0,2
9,9377,54,1,4,0,1
9,9377,54,0,4,0,2
9,9377,54,1,5,0,2
9,9377,54,1,5,1,2
9,9377,54,0,5,0,2
9,9461,54,0,2,0,1
9,9463,54,1,3,0,1
9,9463,54,1,5,0,1
9,9471,54,1,3,0,1
9,9471,54,0,3,0,1
9,9473,54,1,3,0,1
9,9473,54,0,3,0,1
9,9473,54,1,4,0,1
9,9474,54,1,2,0,1
9,9474,54,0,2,0,1
9,9474,54,0,3,0,1
9,9475,54,1,4,0,1
9,9476,54,1,2,0,2
9,9476,54,0,4,0,1
9,9478,54,1,4,0,1
9,9479,54,1,2,0,1
9,9479,54,0,2,0,3
9,9479,54,0,3,0,5
9,9479,54,1,4,0,1
9,9479,54,1,4,1,1
9,9479,54,1,4,0,1
9,9479,54,0,4,0,1
9,9562,54,1,2,0,1
9,9562,54,0,2,0,1
9,9562,54,1,3,0,2
9,9571,54,1,3,0,1
9,9571,54,0,3,0,1
9,9573,54,1,3,0,2
9,9573,54,0,3,0,6
9,9573,54,0,3,0,2
9,9573,54,0,4,0,2
9,9574,54,1,3,0,4
9,9574,54,0,3,0,1
9,9574,54,0,4,0,2
9,9574,54,1,5,0,1
9,9575,54,0,0,0,1
9,9575,54,0,1,0,2
9,9575,54,1,3,0,1
9,9575,54,0,3,0,2
9,9575,54,1,4,0,1
9,9575,54,1,4,1,1
9,9575,54,0,4,0,1
9,9575,54,1,5,0,1
9,9576,54,1,2,0,1
9,9576,54,0,2,0,1
9,9576,54,1,3,0,3
9,9576,54,0,3,0,2
9,9576,54,0,3,0,1
9,9576,54,1,4,0,2
9,9577,54,0,3,0,1
9,9577,54,1,4,0,1
9,9577,54,0,4,0,2
9,9661,54,1,2,0,1
9,9661,54,0,3,0,1
9,9662,54,2,2,0,1
9,9662,54,1,3,0,1
9,9662,54,0,3,0,1
9,9663,54,1,2,0,1
9,9663,54,0,2,0,4
9,9671,54,1,2,0,1
9,9671,54,1,3,0,1
9,9671,54,0,3,0,1
9,9671,54,0,5,0,1
9,9671,54,0,5,1,1
9,9672,54,1,2,0,2
9,9672,54,1,3,0,1
9,9672,54,0,3,0,1
9,9673,54,1,2,0,1
9,9673,54,1,4,0,1
9,9675,54,1,2,0,1
9,9676,54,1,2,0,1
9,9676,54,1,3,0,1
9,9676,54,0,3,0,3
9,9676,54,1,4,0,1
9,9676,54,0,4,0,2
9,9676,54,1,5,0,1
9,9677,54,0,2,0,1
9,9678,54,1,2,0,1
9,9678,54,1,3,0,1
9,9678,54,0,3,0,3
9,9678,54,0,5,0,1
9,9679,54,0,2,0,3
9,9679,54,0,3,0,1
9,9761,54,0,0,0,1
9,9761,54,1,2,0,2
9,9761,54,0,2,0,3
9,9761,54,1,3,0,3
9,9761,54,0,3,0,3
9,9761,54,1,5,0,1
9,9771,54,1,3,0,1
9,9771,54,1,4,0,1
9,9772,54,0,1,0,1
9,9772,54,0,2,0,1
9,9772,54,0,3,0,2
9,9773,54,0,2,0,3
9,9773,54,1,3,0,2
9,9773,54,1,4,0,2
9,9773,54,0,4,0,1
9,9773,54,1,5,0,1
9,9775,54,1,2,0,2
9,9775,54,0,2,0,1
9,9775,54,1,3,0,2
9,9775,54,0,3,0,1
9,9775,54,1,4,0,1
9,9775,54,0,4,0,2
9,9775,54,0,5,0,1
9,9776,54,0,3,0,1
9,9776,54,1,4,0,1
9,9777,54,1,3,0,2
9,9778,54,1,3,0,1
9,9778,54,0,3,0,1
9,9779,54,1,3,0,1
9,9779,54,0,4,0,1
9,9779,54,1,5,0,1
9,9779,54,1,5,0,1
9,9779,54,1,5,1,1
10,10041,54,1,0,0,1
10,10041,54,1,2,0,1
10,10041,54,2,3,0,1
10,10041,54,0,3,0,6
10,10041,54,1,4,0,1
10,10042,54,0,2,0,3
10,10042,54,1,3,0,7
10,10042,54,0,3,0,3
10,10042,54,1,4,0,1
10,10044,54,1,2,0,1
10,10045,54,1,2,0,2
10,10045,54,0,2,0,2
10,10045,54,1,3,0,5
10,10045,54,0,3,0,1
10,10045,54,1,4,0,2
10,10045,54,0,4,0,3
10,10046,54,1,2,0,1
10,10046,54,0,2,0,5
10,10046,54,0,4,0,1
11,11001,54,1,0,0,1
11,11001,54,0,0,0,1
11,11001,54,1,2,0,6
11,11001,54,0,2,0,5
11,11001,54,1,3,0,10
11,11001,54,0,3,0,6
11,11001,54,1,4,0,1
11,11002,54,1,2,0,1
11,11002,54,0,2,0,4
11,11002,54,1,3,0,2
11,11002,54,0,3,0,1
11,11002,54,0,4,0,1
11,11003,54,0,2,0,1
11,11003,54,1,3,0,2
11,11003,54,2,3,0,1
11,11003,54,0,3,0,4
11,11004,54,1,2,0,2
11,11004,54,1,3,0,3
11,11004,54,0,3,0,5
11,11004,54,0,5,0,1
11,11006,54,1,3,0,1
11,11006,54,1,4,0,1
11,11006,54,0,4,0,1
11,11007,54,1,3,0,1
11,11007,54,1,4,0,1
11,11008,54,1,3,0,1
11,11008,54,1,4,0,1
11,11008,54,0,4,0,1
11,11009,54,0,2,0,2
11,11010,54,1,2,0,1
11,11010,54,1,3,0,1
11,11010,54,0,3,0,1
12,12051,54,1,3,0,1
12,12051,54,0,3,0,1
12,12052,54,0,2,0,2
12,12052,54,1,3,0,1
12,12052,54,0,3,0,1
12,12060,54,1,2,0,1
12,12060,54,1,3,0,3
12,12060,54,0,3,0,1
12,12062,54,1,2,0,2
12,12062,54,1,3,0,1
12,12067,54,1,3,0,2
12,12069,54,1,3,0,2
12,12069,54,0,4,0,1
12,12072,54,1,3,0,1
12,12072,54,1,4,0,1
13,13071,54,1,3,0,1
14,14511,54,1,3,0,1
14,14511,54,0,3,0,1
14,14511,54,0,4,0,1
14,14511,54,0,4,1,1
14,14521,54,1,3,0,3
14,14521,54,1,4,0,1
14,14522,54,1,5,0,1
14,14524,54,1,0,0,1
14,14524,54,0,2,0,1
14,14524,54,0,3,0,2
14,14524,54,1,4,0,1
14,14524,54,0,4,0,1
14,14625,54,0,4,0,1
14,14628,54,1,2,0,3
14,14628,54,1,3,0,3
14,14628,54,0,3,0,3
14,14628,54,1,4,0,1
14,14713,54,1,2,0,4
14,14713,54,0,2,0,4
14,14713,54,1,3,0,2
14,14713,54,0,3,0,4
14,14730,54,0,2,0,2
14,14730,54,0,3,0,1
15,15002,54,1,1,0,2
15,15002,54,1,3,0,1
15,15002,54,0,3,0,1
15,15002,54,1,4,0,1
15,15081,54,0,4,0,1
15,15083,54,0,2,0,2
15,15083,54,1,3,0,2
15,15083,54,0,3,0,1
15,15083,54,1,4,0,1
15,15088,54,1,4,0,1
15,15088,54,1,5,0,1
16,16051,54,1,4,0,1
16,16053,54,1,0,0,1
16,16053,54,1,2,0,2
16,16053,54,0,2,0,1
16,16053,54,1,3,0,1
16,16053,54,1,4,0,1
16,16053,54,0,4,0,1
16,16053,54,1,5,0,1
16,16061,54,0,3,0,1
16,16063,54,0,2,0,1
16,16068,54,1,3,0,1
16,16068,54,0,3,0,1
16,16070,54,1,3,0,1
16,16070,54,1,3,1,1
16,16071,54,1,1,0,1
16,16072,54,1,4,0,1
16,16076,54,0,2,0,1
16,16076,54,1,3,0,1
16,16076,54,0,3,0,3
16,16076,54,1,4,0,1
16,16076,54,0,4,0,1
16,16076,54,1,5,0,2
16,16077,54,0,3,0,1
1,1002,55,1,2,0,2
1,1002,55,0,2,0,3
1,1002,55,0,3,0,1
1,1002,55,1,4,0,1
1,1002,55,1,4,1,1
1,1002,55,0,4,0,2
1,1002,55,0,5,0,2
1,1003,55,1,0,0,1
1,1003,55,1,2,0,2
1,1003,55,0,2,0,3
1,1003,55,1,3,0,4
1,1003,55,0,3,0,6
1,1003,55,1,4,0,2
1,1003,55,0,4,0,5
1,1003,55,1,5,0,1
1,1004,55,1,2,0,1
1,1004,55,0,3,0,1
1,1004,55,0,5,0,1
1,1051,55,1,5,0,1
1,1053,55,1,1,0,1
1,1053,55,1,2,0,2
1,1053,55,1,3,0,2
1,1053,55,0,3,0,1
1,1053,55,0,5,0,1
1,1054,55,0,2,0,1
1,1054,55,0,4,0,1
1,1055,55,1,2,0,1
1,1055,55,0,2,0,2
1,1056,55,1,2,0,1
1,1056,55,0,2,0,1
1,1056,55,1,3,0,3
1,1056,55,0,4,0,2
1,1056,55,1,5,0,1
1,1057,55,0,2,0,1
1,1057,55,1,3,0,1
1,1057,55,0,3,0,1
1,1057,55,0,4,0,1
1,1057,55,1,5,0,1
1,1057,55,1,5,1,1
1,1058,55,1,2,0,1
1,1058,55,1,3,0,3
1,1058,55,0,3,0,2
1,1058,55,1,4,0,2
1,1058,55,0,5,0,1
1,1059,55,1,4,0,1
1,1060,55,1,3,0,1
1,1060,55,0,3,0,1
1,1060,55,1,4,0,1
1,1060,55,0,4,0,1
1,1061,55,1,2,0,2
1,1061,55,0,2,0,3
1,1061,55,1,3,0,1
1,1061,55,0,3,0,1
1,1062,55,1,2,0,1
1,1062,55,1,3,0,1
1,1062,55,0,3,0,3
1,1062,55,1,5,0,1
1,1062,55,0,5,0,1
2,2000,55,1,0,0,1
2,2000,55,1,1,0,5
2,2000,55,0,1,0,1
2,2000,55,1,2,0,26
2,2000,55,0,2,0,18
2,2000,55,1,3,0,24
2,2000,55,2,3,0,1
2,2000,55,0,3,0,29
2,2000,55,1,4,0,12
2,2000,55,0,4,0,9
2,2000,55,1,5,0,2
2,2000,55,0,5,0,1
3,3101,55,0,2,0,1
3,3101,55,1,5,0,1
3,3102,55,0,3,0,2
3,3103,55,1,2,0,1
3,3103,55,0,5,0,1
3,3103,55,0,5,1,1
3,3151,55,1,3,0,1
3,3151,55,0,3,0,1
3,3151,55,0,4,0,1
3,3153,55,1,4,0,1
3,3154,55,1,2,0,1
3,3154,55,0,3,0,1
3,3155,55,1,3,0,4
3,3155,55,1,4,0,1
3,3157,55,0,2,0,1
3,3157,55,0,3,0,1
3,3158,55,1,2,0,1
3,3158,55,1,3,0,1
3,3158,55,0,4,0,1
3,3158,55,1,5,0,1
3,3159,55,0,2,0,1
3,3159,55,1,3,0,2
3,3159,55,0,3,0,5
3,3159,55,1,4,0,2
3,3159,55,0,4,0,1
3,3241,55,0,1,0,1
3,3241,55,1,2,0,4
3,3241,55,2,2,0,1
3,3241,55,0,2,0,5
3,3241,55,1,3,0,15
3,3241,55,0,3,0,7
3,3241,55,1,4,0,3
3,3241,55,2,4,0,1
3,3241,55,0,4,0,1
3,3241,55,0,5,0,2
3,3251,55,1,2,0,1
3,3251,55,0,2,0,1
3,3251,55,1,3,0,5
3,3251,55,0,3,0,2
3,3251,55,1,4,0,3
3,3251,55,0,4,0,5
3,3251,55,1,5,0,1
3,3252,55,1,3,0,1
3,3254,55,1,2,0,2
3,3254,55,0,2,0,1
3,3254,55,1,3,0,3
3,3254,55,0,3,0,4
3,3255,55,0,4,0,1
3,3256,55,1,3,0,1
3,3256,55,0,3,0,1
3,3257,55,0,2,0,2
3,3257,55,1,3,0,1
3,3351,55,0,3,0,2
3,3351,55,1,4,0,3
3,3351,55,0,4,0,3
3,3352,55,1,1,0,1
3,3352,55,1,2,0,2
3,3352,55,0,2,0,3
3,3352,55,0,3,0,3
3,3352,55,1,4,0,1
3,3352,55,0,4,0,1
3,3352,55,1,5,0,2
3,3353,55,1,2,0,2
3,3353,55,1,3,0,2
3,3355,55,0,3,0,1
3,3356,55,1,3,0,2
3,3356,55,0,3,0,1
3,3357,55,1,2,0,1
3,3357,55,0,2,0,1
3,3358,55,1,3,0,1
3,3359,55,1,2,0,1
3,3359,55,0,2,0,1
3,3359,55,1,3,0,3
3,3359,55,0,3,0,3
3,3360,55,0,2,0,1
3,3361,55,1,3,0,5
3,3361,55,0,3,0,4
3,3401,55,1,3,0,1
3,3401,55,0,3,0,1
3,3401,55,0,4,0,2
3,3403,55,1,2,0,3
3,3403,55,0,2,0,2
3,3403,55,1,3,0,8
3,3403,55,0,3,0,2
3,3403,55,1,4,0,1
3,3403,55,1,5,0,1
3,3403,55,0,5,0,1
3,3404,55,1,2,0,2
3,3404,55,0,2,0,3
3,3404,55,1,3,0,1
3,3404,55,0,3,0,1
3,3404,55,1,4,0,2
3,3404,55,0,5,0,1
3,3451,55,1,2,0,1
3,3451,55,1,3,0,3
3,3451,55,0,3,0,1
3,3452,55,1,3,0,1
3,3452,55,1,4,0,1
3,3454,55,1,3,0,2
3,3454,55,0,3,0,2
3,3454,55,1,4,0,2
3,3458,55,0,3,0,2
3,3458,55,0,4,0,1
3,3459,55,1,2,0,4
3,3459,55,0,2,0,3
3,3459,55,1,3,0,10
3,3459,55,0,3,0,6
3,3459,55,0,4,0,1
3,3460,55,1,2,0,2
3,3460,55,0,2,0,3
3,3460,55,1,3,0,1
3,3460,55,0,3,0,2
3,3460,55,1,4,0,3
3,3460,55,0,4,0,1
3,3462,55,0,3,0,1
4,4011,55,1,2,0,2
4,4011,55,0,2,0,3
4,4011,55,1,3,0,2
4,4011,55,0,3,0,4
4,4011,55,1,4,0,1
5,5111,55,1,2,0,8
5,5111,55,0,2,0,5
5,5111,55,1,3,0,10
5,5111,55,0,3,0,9
5,5111,55,1,4,0,8
5,5111,55,0,4,0,4
5,5111,55,0,4,0,1
5,5111,55,0,4,1,1
5,5111,55,1,5,0,1
5,5112,55,1,2,0,3
5,5112,55,0,2,0,2
5,5112,55,1,3,0,3
5,5112,55,0,3,0,5
5,5112,55,0,4,0,1
5,5112,55,1,5,0,1
5,5112,55,1,5,1,1
5,5113,55,1,0,0,2
5,5113,55,1,2,0,5
5,5113,55,0,2,0,3
5,5113,55,1,3,0,17
5,5113,55,0,3,0,12
5,5113,55,1,4,0,10
5,5113,55,1,4,0,1
5,5113,55,1,4,1,1
5,5113,55,0,4,0,6
5,5113,55,1,5,0,3
5,5114,55,1,2,0,1
5,5114,55,0,2,0,1
5,5114,55,1,3,0,7
5,5114,55,2,3,0,1
5,5114,55,0,3,0,5
5,5114,55,1,4,0,2
5,5116,55,1,1,0,1
5,5116,55,1,2,0,1
5,5116,55,0,2,0,1
5,5116,55,1,3,0,2
5,5116,55,0,3,0,1
5,5117,55,1,2,0,1
5,5117,55,0,2,0,1
5,5117,55,1,3,0,4
5,5117,55,0,3,0,1
5,5117,55,1,4,0,1
5,5119,55,0,3,0,1
5,5122,55,1,3,0,2
5,5122,55,1,4,0,1
5,5122,55,0,4,0,1
5,5124,55,1,2,0,1
5,5124,55,0,2,0,1
5,5124,55,1,3,0,2
5,5124,55,0,3,0,3
